,hospital_id,row_id,line_type,description,rev_code,local_code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_units_of_measurement,drug_type_of_measurement,billing_class,setting,payer_category,payer_name,plan_name,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
5983,383300,5984,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,First Choice-Medicaid HMO,,18,,Capitation,Line,
5984,383300,5985,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Intercommunity-Medicaid HMO,,129.39,,Capitation,Line,
5985,383300,5986,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Kaiser Foundation-Commercial other,,197.05,,Capitation,Line,
5986,383300,5987,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,MODA-Medicaid HMO,,134.5,,Capitation,Line,
5987,383300,5988,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Molina Healthcare-Medicaid HMO,,13.88,,Capitation,Line,
5988,383300,5989,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,ODS-Medicaid HMO,,271.41,,Capitation,Line,
5989,383300,5990,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Pacific Source-Medicaid HMO,,130.61,,Capitation,Line,
5990,383300,5991,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Providence-Commercial other,,70.25,,Capitation,Line,
5991,383300,5992,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Regence BCBS-Commercial other,,190.6,,Capitation,Line,
5992,383300,5993,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Samaritan-Commercial other,,124.21,,Capitation,Line,
5993,383300,5994,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,United Healthcare-Commercial HMO/POS,,64.48,,Capitation,Line,
5994,383300,5995,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,United Healthcare-Commercial PPO/Open Access,,64.48,,Capitation,Line,
5995,383300,5996,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,United Healthcare-Medicaid HMO,,7.57,,Capitation,Line,
5996,383300,5997,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,gross,,,281.5,,Capitation,Package,
5997,383300,5998,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,cash,,,281.5,,Capitation,Package,
5998,383300,5999,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,min,,,7.57,,Capitation,Package,
5999,383300,6000,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,max,,,271.41,,Capitation,Package,
6001,383300,6002,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Advanced Health-Commercial other,,73.43,,Capitation,Package,
6002,383300,6003,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Aetna-Commercial HMO/POS,,36.41,,Capitation,Package,
6003,383300,6004,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Aetna-Commercial PPO/Open Access,,33.59,,Capitation,Package,
6004,383300,6005,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Amerigroup-Medicaid HMO,,7.69,,Capitation,Package,
6005,383300,6006,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,CareOregon-Medicaid HMO,,15.97,,Capitation,Package,
6006,383300,6007,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Cigna-Commercial HMO/POS,,79.6,,Capitation,Package,
6007,383300,6008,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Cigna-Commercial PPO/Open Access,,83.85,,Capitation,Package,
6008,383300,6009,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Coordinated Care-Medicaid HMO,,7.57,,Capitation,Package,
6009,383300,6010,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,First Choice-Medicaid HMO,,18,,Capitation,Package,
6010,383300,6011,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Intercommunity-Medicaid HMO,,129.39,,Capitation,Package,
6011,383300,6012,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Kaiser Foundation-Commercial other,,197.05,,Capitation,Package,
6012,383300,6013,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,MODA-Medicaid HMO,,134.5,,Capitation,Package,
6013,383300,6014,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Molina Healthcare-Medicaid HMO,,13.88,,Capitation,Package,
6014,383300,6015,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,ODS-Medicaid HMO,,271.41,,Capitation,Package,
6015,383300,6016,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Pacific Source-Medicaid HMO,,130.61,,Capitation,Package,
6016,383300,6017,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Providence-Commercial other,,70.25,,Capitation,Package,
6017,383300,6018,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Regence BCBS-Commercial other,,190.6,,Capitation,Package,
6018,383300,6019,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,Samaritan-Commercial other,,124.21,,Capitation,Package,
6019,383300,6020,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,United Healthcare-Commercial HMO/POS,,64.48,,Capitation,Package,
6020,383300,6021,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,United Healthcare-Commercial PPO/Open Access,,64.48,,Capitation,Package,
6021,383300,6022,CPT,X-RAY FOR BONE LENGTH ASSESSMENT,,,,,,,77073,,,,,,,,,,facility,outpatient,payer,United Healthcare-Medicaid HMO,,7.57,,Capitation,Package,
6022,383300,6023,CPT,COMPLETE X-RAY OF BODY BONES,,,,,,,77075,,,,,,,,,,facility,outpatient,gross,,,565.3,,Capitation,Line,
6023,383300,6024,CPT,COMPLETE X-RAY OF BODY BONES,,,,,,,77075,,,,,,,,,,facility,outpatient,cash,,,565.3,,Capitation,Line,
6024,383300,6025,CPT,COMPLETE X-RAY OF BODY BONES,,,,,,,77075,,,,,,,,,,facility,outpatient,min,,,255.64,,Capitation,Line,
6025,383300,6026,CPT,COMPLETE X-RAY OF BODY BONES,,,,,,,77075,,,,,,,,,,facility,outpatient,max,,,255.64,,Capitation,Line,
6027,383300,6028,CPT,COMPLETE X-RAY OF BODY BONES,,,,,,,77075,,,,,,,,,,facility,outpatient,payer,Pacific Source-Medicaid HMO,,255.64,,Capitation,Line,
6028,383300,6029,CPT,COMPLETE X-RAY OF BODY BONES,,,,,,,77075,,,,,,,,,,facility,outpatient,gross,,,565.3,,Capitation,Package,
6029,383300,6030,CPT,COMPLETE X-RAY OF BODY BONES,,,,,,,77075,,,,,,,,,,facility,outpatient,cash,,,565.3,,Capitation,Package,
6030,383300,6031,CPT,COMPLETE X-RAY OF BODY BONES,,,,,,,77075,,,,,,,,,,facility,outpatient,min,,,255.64,,Capitation,Package,
6031,383300,6032,CPT,COMPLETE X-RAY OF BODY BONES,,,,,,,77075,,,,,,,,,,facility,outpatient,max,,,255.64,,Capitation,Package,
6033,383300,6034,CPT,COMPLETE X-RAY OF BODY BONES,,,,,,,77075,,,,,,,,,,facility,outpatient,payer,Pacific Source-Medicaid HMO,,255.64,,Capitation,Package,
6034,383300,6035,CPT,X-RAY OF INFANT BODY BONES,,,,,,,77076,,,,,,,,,,facility,outpatient,gross,,,471,,Capitation,Line,
6035,383300,6036,CPT,X-RAY OF INFANT BODY BONES,,,,,,,77076,,,,,,,,,,facility,outpatient,cash,,,471,,Capitation,Line,
6036,383300,6037,CPT,X-RAY OF INFANT BODY BONES,,,,,,,77076,,,,,,,,,,facility,outpatient,min,,,217.14,,Capitation,Line,
6037,383300,6038,CPT,X-RAY OF INFANT BODY BONES,,,,,,,77076,,,,,,,,,,facility,outpatient,max,,,217.14,,Capitation,Line,
6039,383300,6040,CPT,X-RAY OF INFANT BODY BONES,,,,,,,77076,,,,,,,,,,facility,outpatient,payer,Pacific Source-Medicaid HMO,,217.14,,Capitation,Line,
6040,383300,6041,CPT,X-RAY OF INFANT BODY BONES,,,,,,,77076,,,,,,,,,,facility,outpatient,gross,,,471,,Capitation,Package,
6041,383300,6042,CPT,X-RAY OF INFANT BODY BONES,,,,,,,77076,,,,,,,,,,facility,outpatient,cash,,,471,,Capitation,Package,
6042,383300,6043,CPT,X-RAY OF INFANT BODY BONES,,,,,,,77076,,,,,,,,,,facility,outpatient,min,,,217.14,,Capitation,Package,
6043,383300,6044,CPT,X-RAY OF INFANT BODY BONES,,,,,,,77076,,,,,,,,,,facility,outpatient,max,,,217.14,,Capitation,Package,
6045,383300,6046,CPT,X-RAY OF INFANT BODY BONES,,,,,,,77076,,,,,,,,,,facility,outpatient,payer,Pacific Source-Medicaid HMO,,217.14,,Capitation,Package,
6046,383300,6047,CPT,CALCULATION OF TRABECULAR BONE SCORE (TBS) USING IMAGING DATA WITH INTERPRETATION AND REPORT ON FRACTURE RISK,,,,,,,77089,,,,,,,,,,facility,outpatient,gross,,,967.98,,Capitation,Line,
6047,383300,6048,CPT,CALCULATION OF TRABECULAR BONE SCORE (TBS) USING IMAGING DATA WITH INTERPRETATION AND REPORT ON FRACTURE RISK,,,,,,,77089,,,,,,,,,,facility,outpatient,cash,,,967.98,,Capitation,Line,
6048,383300,6049,CPT,CALCULATION OF TRABECULAR BONE SCORE (TBS) USING IMAGING DATA WITH INTERPRETATION AND REPORT ON FRACTURE RISK,,,,,,,77089,,,,,,,,,,facility,outpatient,min,,,58.99,,Capitation,Line,
6049,383300,6050,CPT,CALCULATION OF TRABECULAR BONE SCORE (TBS) USING IMAGING DATA WITH INTERPRETATION AND REPORT ON FRACTURE RISK,,,,,,,77089,,,,,,,,,,facility,outpatient,max,,,842.14,,Capitation,Line,
6051,383300,6052,CPT,CALCULATION OF TRABECULAR BONE SCORE (TBS) USING IMAGING DATA WITH INTERPRETATION AND REPORT ON FRACTURE RISK,,,,,,,77089,,,,,,,,,,facility,outpatient,payer,Intercommunity-Medicaid HMO,,842.14,,Capitation,Line,
6052,383300,6053,CPT,CALCULATION OF TRABECULAR BONE SCORE (TBS) USING IMAGING DATA WITH INTERPRETATION AND REPORT ON FRACTURE RISK,,,,,,,77089,,,,,,,,,,facility,outpatient,payer,Regence BCBS-Commercial other,,58.99,,Capitation,Line,
6053,383300,6054,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,gross,,,54.8,,Capitation,Line,
6054,383300,6055,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,cash,,,54.8,,Capitation,Line,
6055,383300,6056,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,min,,,7.03,,Capitation,Line,
6056,383300,6057,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,max,,,54.8,,Capitation,Line,
6058,383300,6059,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,payer,Aetna-Commercial HMO/POS,,54.8,,Capitation,Line,
6059,383300,6060,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,payer,Cigna-Commercial PPO/Open Access,,7.03,,Capitation,Line,
6060,383300,6061,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,payer,United Healthcare-Commercial other,,8.61,,Capitation,Line,
6061,383300,6062,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,payer,Intercommunity-Medicaid HMO,,47.68,,Capitation,Line,
6062,383300,6063,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,payer,ODS-Medicaid HMO,,34,,Capitation,Line,
6063,383300,6064,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,payer,Pacific Source-Medicaid HMO,,47.68,,Capitation,Line,
6064,383300,6065,CPT,URINE PREGNANCY TEST,,,,,,,81025,,,,,,,,,,facility,outpatient,payer,Regence BCBS-Commercial other,,31.71,,Capitation,Line,
6065,383300,6066,CPT,BLOOD GLUCOSE (SUGAR) TEST PERFORMED BY HAND-HELD INSTRUMENT,,,,,,,82962,,,,,,,,,,facility,outpatient,gross,,,19.1,,Capitation,Line,
6066,383300,6067,CPT,BLOOD GLUCOSE (SUGAR) TEST PERFORMED BY HAND-HELD INSTRUMENT,,,,,,,82962,,,,,,,,,,facility,outpatient,cash,,,19.1,,Capitation,Line,
6067,383300,6068,CPT,"THYROXINE (THYROID CHEMICAL), FREE",,,,,,,84439,,,,,,,,,,facility,outpatient,gross,,,80.2,,Capitation,Line,
6068,383300,6069,CPT,"THYROXINE (THYROID CHEMICAL), FREE",,,,,,,84439,,,,,,,,,,facility,outpatient,cash,,,80.2,,Capitation,Line,
6069,383300,6070,CPT,"THYROXINE (THYROID CHEMICAL), FREE",,,,,,,84439,,,,,,,,,,facility,outpatient,min,,,11.13,,Capitation,Line,
6070,383300,6071,CPT,"THYROXINE (THYROID CHEMICAL), FREE",,,,,,,84439,,,,,,,,,,facility,outpatient,max,,,11.13,,Capitation,Line,
6072,383300,6073,CPT,"THYROXINE (THYROID CHEMICAL), FREE",,,,,,,84439,,,,,,,,,,facility,outpatient,payer,Regence BCBS-Commercial other,,11.13,,Capitation,Line,
6073,383300,6074,CPT,"BLOOD TEST, THYROID STIMULATING HORMONE (TSH)",,,,,,,84443,,,,,,,,,,facility,outpatient,gross,,,149.3,,Capitation,Line,
6074,383300,6075,CPT,"BLOOD TEST, THYROID STIMULATING HORMONE (TSH)",,,,,,,84443,,,,,,,,,,facility,outpatient,cash,,,149.3,,Capitation,Line,
6075,383300,6076,CPT,"BLOOD TEST, THYROID STIMULATING HORMONE (TSH)",,,,,,,84443,,,,,,,,,,facility,outpatient,min,,,20.75,,Capitation,Line,
6076,383300,6077,CPT,"BLOOD TEST, THYROID STIMULATING HORMONE (TSH)",,,,,,,84443,,,,,,,,,,facility,outpatient,max,,,20.75,,Capitation,Line,
6078,383300,6079,CPT,"BLOOD TEST, THYROID STIMULATING HORMONE (TSH)",,,,,,,84443,,,,,,,,,,facility,outpatient,payer,Regence BCBS-Commercial other,,20.75,,Capitation,Line,
6079,383300,6080,CPT,"BLOOD COUNT, HEMOGLOBIN",,,,,,,85018,,,,,,,,,,facility,outpatient,gross,,,20.5,,Capitation,Line,
6080,383300,6081,CPT,"BLOOD COUNT, HEMOGLOBIN",,,,,,,85018,,,,,,,,,,facility,outpatient,cash,,,20.5,,Capitation,Line,
6081,383300,6082,CPT,"BLOOD COUNT, HEMOGLOBIN",,,,,,,85018,,,,,,,,,,facility,outpatient,min,,,17.84,,Capitation,Line,
6082,383300,6083,CPT,"BLOOD COUNT, HEMOGLOBIN",,,,,,,85018,,,,,,,,,,facility,outpatient,max,,,17.84,,Capitation,Line,
6084,383300,6085,CPT,"BLOOD COUNT, HEMOGLOBIN",,,,,,,85018,,,,,,,,,,facility,outpatient,payer,Providence-Commercial other,,17.84,,Capitation,Line,
6085,383300,6086,CPT,"COMPLETE BLOOD CELL COUNT (RED CELLS, WHITE BLOOD CELL, PLATELETS), AUTOMATED TEST AND AUTOMATED DIFFERENTIAL WHITE BLOOD CELL COUNT",,,,,,,85025,,,,,,,,,,facility,outpatient,gross,,,69.1,,Capitation,Line,
6086,383300,6087,CPT,"COMPLETE BLOOD CELL COUNT (RED CELLS, WHITE BLOOD CELL, PLATELETS), AUTOMATED TEST AND AUTOMATED DIFFERENTIAL WHITE BLOOD CELL COUNT",,,,,,,85025,,,,,,,,,,facility,outpatient,cash,,,69.1,,Capitation,Line,
6087,383300,6088,CPT,"COMPLETE BLOOD CELL COUNT (RED CELLS, WHITE BLOOD CELL, PLATELETS), AUTOMATED TEST AND AUTOMATED DIFFERENTIAL WHITE BLOOD CELL COUNT",,,,,,,85025,,,,,,,,,,facility,outpatient,min,,,27.2,,Capitation,Line,
6088,383300,6089,CPT,"COMPLETE BLOOD CELL COUNT (RED CELLS, WHITE BLOOD CELL, PLATELETS), AUTOMATED TEST AND AUTOMATED DIFFERENTIAL WHITE BLOOD CELL COUNT",,,,,,,85025,,,,,,,,,,facility,outpatient,max,,,27.2,,Capitation,Line,
6090,383300,6091,CPT,"COMPLETE BLOOD CELL COUNT (RED CELLS, WHITE BLOOD CELL, PLATELETS), AUTOMATED TEST AND AUTOMATED DIFFERENTIAL WHITE BLOOD CELL COUNT",,,,,,,85025,,,,,,,,,,facility,outpatient,payer,ODS-Medicaid HMO,,27.2,,Capitation,Line,
6091,383300,6092,CPT,AMPLIFED DNA OR RNA PROBE DETECTION OF SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 (COVID-19) ANTIGEN,,,,,,,87635,,,,,,,,,,facility,outpatient,gross,,,57.1,,Capitation,Line,
6092,383300,6093,CPT,AMPLIFED DNA OR RNA PROBE DETECTION OF SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 (COVID-19) ANTIGEN,,,,,,,87635,,,,,,,,,,facility,outpatient,cash,,,57.1,,Capitation,Line,
6093,383300,6094,CPT,AMPLIFED DNA OR RNA PROBE DETECTION OF SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 (COVID-19) ANTIGEN,,,,,,,87635,,,,,,,,,,facility,outpatient,min,,,51.25,,Capitation,Line,
6094,383300,6095,CPT,AMPLIFED DNA OR RNA PROBE DETECTION OF SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 (COVID-19) ANTIGEN,,,,,,,87635,,,,,,,,,,facility,outpatient,max,,,51.25,,Capitation,Line,
6096,383300,6097,CPT,AMPLIFED DNA OR RNA PROBE DETECTION OF SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 (COVID-19) ANTIGEN,,,,,,,87635,,,,,,,,,,facility,outpatient,payer,Regence BCBS-Commercial other,,51.25,,Capitation,Line,
6097,383300,6098,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,gross,,,418.1,,Capitation,Line,
6098,383300,6099,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,cash,,,418.1,,Capitation,Line,
6099,383300,6100,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,min,,,44.92,,Capitation,Line,
6100,383300,6101,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,max,,,363.75,,Capitation,Line,
6102,383300,6103,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,Aetna-Commercial HMO/POS,,144.17,,Capitation,Line,
6103,383300,6104,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,CareOregon-Medicaid HMO,,263.4,,Capitation,Line,
6104,383300,6105,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,Cigna-Commercial PPO/Open Access,,130,,Capitation,Line,
6105,383300,6106,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,Coordinated Care-Medicaid HMO,,44.92,,Capitation,Line,
6106,383300,6107,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,Intercommunity-Medicaid HMO,,363.75,,Capitation,Line,
6107,383300,6108,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,Kaiser Foundation-Commercial other,,110.27,,Capitation,Line,
6108,383300,6109,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,MODA-Medicaid HMO,,106.43,,Capitation,Line,
6109,383300,6110,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,Molina Healthcare-Medicaid HMO,,268.74,,Capitation,Line,
6110,383300,6111,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,ODS-Medicaid HMO,,281.33,,Capitation,Line,
6111,383300,6112,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,Pacific Source-Medicaid HMO,,363.75,,Capitation,Line,
6112,383300,6113,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,Providence-Commercial other,,193.75,,Capitation,Line,
6113,383300,6114,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,Regence BCBS-Commercial other,,79.92,,Capitation,Line,
6114,383300,6115,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER",,,,,,,92507,,,,,,,,,,facility,outpatient,payer,United Healthcare-Commercial HMO/POS,,167.21,,Capitation,Line,
6115,383300,6116,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER IN A GROUP SETTING",,,,,,,92508,,,,,,,,,,facility,outpatient,gross,,,185.8,,Capitation,Line,
6116,383300,6117,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER IN A GROUP SETTING",,,,,,,92508,,,,,,,,,,facility,outpatient,cash,,,185.8,,Capitation,Line,
6117,383300,6118,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER IN A GROUP SETTING",,,,,,,92508,,,,,,,,,,facility,outpatient,min,,,19.58,,Capitation,Line,
6118,383300,6119,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER IN A GROUP SETTING",,,,,,,92508,,,,,,,,,,facility,outpatient,max,,,161.65,,Capitation,Line,
6120,383300,6121,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER IN A GROUP SETTING",,,,,,,92508,,,,,,,,,,facility,outpatient,payer,Cigna-Commercial PPO/Open Access,,130,,Capitation,Line,
6121,383300,6122,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER IN A GROUP SETTING",,,,,,,92508,,,,,,,,,,facility,outpatient,payer,ODS-Medicaid HMO,,19.58,,Capitation,Line,
6122,383300,6123,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER IN A GROUP SETTING",,,,,,,92508,,,,,,,,,,facility,outpatient,payer,Pacific Source-Medicaid HMO,,161.65,,Capitation,Line,
6123,383300,6124,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER IN A GROUP SETTING",,,,,,,92508,,,,,,,,,,facility,outpatient,payer,Providence-Commercial other,,134,,Capitation,Line,
6124,383300,6125,CPT,"TREATMENT OF SPEECH, LANGUAGE, VOICE, COMMUNICATION, AND/OR HEARING PROCESSING DISORDER IN A GROUP SETTING",,,,,,,92508,,,,,,,,,,facility,outpatient,payer,Regence BCBS-Commercial other,,23.4,,Capitation,Line,
6125,383300,6126,CPT,"EVALUATION OF SPEECH CONTINUITY, SMOOTHNESS, RATE, AND EFFORT",,,,,,,92521,,,,,,,,,,facility,outpatient,gross,,,342.7,,Capitation,Line,
6126,383300,6127,CPT,"EVALUATION OF SPEECH CONTINUITY, SMOOTHNESS, RATE, AND EFFORT",,,,,,,92521,,,,,,,,,,facility,outpatient,cash,,,342.7,,Capitation,Line,
6127,383300,6128,CPT,"EVALUATION OF SPEECH CONTINUITY, SMOOTHNESS, RATE, AND EFFORT",,,,,,,92521,,,,,,,,,,facility,outpatient,min,,,78.26,,Capitation,Line,
6128,383300,6129,CPT,"EVALUATION OF SPEECH CONTINUITY, SMOOTHNESS, RATE, AND EFFORT",,,,,,,92521,,,,,,,,,,facility,outpatient,max,,,78.26,,Capitation,Line,
6130,383300,6131,CPT,"EVALUATION OF SPEECH CONTINUITY, SMOOTHNESS, RATE, AND EFFORT",,,,,,,92521,,,,,,,,,,facility,outpatient,payer,United Healthcare-Medicaid HMO,,78.26,,Capitation,Line,
6131,383300,6132,CPT,EVALUATION OF SPEECH SOUND PRODUCTION,,,,,,,92522,,,,,,,,,,facility,outpatient,gross,,,278.2,,Capitation,Line,
