,Hospital,Procedure Code,HCPCS,Code Code,Procedure Name,Affiliation,Cost
13457,Legacy Good Samaritan Medical Center,758,-1,MS-DRG,"Infections, Female Reproductive System With Cc",MEDICAID MANAGED CARE - CAREOREGON,12149.0
13458,Legacy Good Samaritan Medical Center,759,-1,MS-DRG,"Infections, Female Reproductive System Without Cc/Mcc",MEDICAID MANAGED CARE - CAREOREGON,2899.0
13459,Legacy Good Samaritan Medical Center,768,-1,MS-DRG,Vaginal Delivery With O.R. Procedures Except Sterilization And/Or D&C,MEDICAID MANAGED CARE - CAREOREGON,2848.0
13460,Legacy Good Samaritan Medical Center,779,-1,MS-DRG,Abortion Without D&C,MEDICAID MANAGED CARE - CAREOREGON,2533.0
13461,Legacy Good Samaritan Medical Center,784,-1,MS-DRG,Cesarean Section With Sterilization With Cc,MEDICAID MANAGED CARE - CAREOREGON,7275.0
13462,Legacy Good Samaritan Medical Center,785,-1,MS-DRG,Cesarean Section With Sterilization Without Cc/Mcc,MEDICAID MANAGED CARE - CAREOREGON,5104.0
13463,Legacy Good Samaritan Medical Center,786,-1,MS-DRG,Cesarean Section Without Sterilization With Mcc,MEDICAID MANAGED CARE - CAREOREGON,12382.0
13464,Legacy Good Samaritan Medical Center,787,-1,MS-DRG,Cesarean Section Without Sterilization With Cc,MEDICAID MANAGED CARE - CAREOREGON,6304.0
13465,Legacy Good Samaritan Medical Center,788,-1,MS-DRG,Cesarean Section Without Sterilization Without Cc/Mcc,MEDICAID MANAGED CARE - CAREOREGON,5878.0
13466,Legacy Good Samaritan Medical Center,789,-1,MS-DRG,"Neonates, Died Or Transferred To Another Acute Care Facility",MEDICAID MANAGED CARE - CAREOREGON,1305.0
13467,Legacy Good Samaritan Medical Center,791,-1,MS-DRG,Prematurity With Major Problems,MEDICAID MANAGED CARE - CAREOREGON,2402.0
13468,Legacy Good Samaritan Medical Center,792,-1,MS-DRG,Prematurity Without Major Problems,MEDICAID MANAGED CARE - CAREOREGON,1705.0
13469,Legacy Good Samaritan Medical Center,793,-1,MS-DRG,Full Term Neonate With Major Problems,MEDICAID MANAGED CARE - CAREOREGON,1683.0
13470,Legacy Good Samaritan Medical Center,794,-1,MS-DRG,Neonate With Other Significant Problems,MEDICAID MANAGED CARE - CAREOREGON,1078.0
13471,Legacy Good Samaritan Medical Center,795,-1,MS-DRG,Normal Newborn,MEDICAID MANAGED CARE - CAREOREGON,1004.0
13472,Legacy Good Samaritan Medical Center,797,-1,MS-DRG,Vaginal Delivery With Sterilization And/Or D&C With Cc,MEDICAID MANAGED CARE - CAREOREGON,6380.0
13473,Legacy Good Samaritan Medical Center,805,-1,MS-DRG,Vaginal Delivery Without Sterilization Or D&C With Mcc,MEDICAID MANAGED CARE - CAREOREGON,3720.0
13474,Legacy Good Samaritan Medical Center,806,-1,MS-DRG,Vaginal Delivery Without Sterilization Or D&C With Cc,MEDICAID MANAGED CARE - CAREOREGON,3353.0
13475,Legacy Good Samaritan Medical Center,807,-1,MS-DRG,Vaginal Delivery Without Sterilization Or D&C Without Cc/Mcc,MEDICAID MANAGED CARE - CAREOREGON,2789.0
13476,Legacy Good Samaritan Medical Center,808,-1,MS-DRG,Major Hematological And Immunological Diagnoses Except Sickle Cell Crisis And Coagulation Disorders ,MEDICAID MANAGED CARE - CAREOREGON,6367.0
13477,Legacy Good Samaritan Medical Center,811,-1,MS-DRG,Red Blood Cell Disorders With Mcc,MEDICAID MANAGED CARE - CAREOREGON,11447.0
13478,Legacy Good Samaritan Medical Center,831,-1,MS-DRG,Other Antepartum Diagnoses Without O.R. Procedures With Mcc,MEDICAID MANAGED CARE - CAREOREGON,4287.0
13479,Legacy Good Samaritan Medical Center,832,-1,MS-DRG,Other Antepartum Diagnoses Without O.R. Procedures With Cc,MEDICAID MANAGED CARE - CAREOREGON,2613.0
13480,Legacy Good Samaritan Medical Center,833,-1,MS-DRG,Other Antepartum Diagnoses Without O.R. Procedures Without Cc/Mcc,MEDICAID MANAGED CARE - CAREOREGON,1666.0
13481,Legacy Good Samaritan Medical Center,847,-1,MS-DRG,Chemotherapy Without Acute Leukemia As Secondary Diagnosis With Cc,MEDICAID MANAGED CARE - CAREOREGON,9864.0
13482,Legacy Good Samaritan Medical Center,853,-1,MS-DRG,Infectious And Parasitic Diseases With O.R. Procedures With Mcc,MEDICAID MANAGED CARE - CAREOREGON,24556.0
13483,Legacy Good Samaritan Medical Center,854,-1,MS-DRG,Infectious And Parasitic Diseases With O.R. Procedures With Cc,MEDICAID MANAGED CARE - CAREOREGON,11576.0
13484,Legacy Good Samaritan Medical Center,863,-1,MS-DRG,Postoperative And Post-Traumatic Infections Without Mcc,MEDICAID MANAGED CARE - CAREOREGON,4447.0
13485,Legacy Good Samaritan Medical Center,870,-1,MS-DRG,Septicemia Or Severe Sepsis With Mv >96 Hours,MEDICAID MANAGED CARE - CAREOREGON,44383.0
13486,Legacy Good Samaritan Medical Center,871,-1,MS-DRG,Septicemia Or Severe Sepsis Without Mv >96 Hours With Mcc,MEDICAID MANAGED CARE - CAREOREGON,19382.0
13487,Legacy Good Samaritan Medical Center,872,-1,MS-DRG,Septicemia Or Severe Sepsis Without Mv >96 Hours Without Mcc,MEDICAID MANAGED CARE - CAREOREGON,5841.0
13488,Legacy Good Samaritan Medical Center,880,-1,MS-DRG,Acute Adjustment Reaction And Psychosocial Dysfunction,MEDICAID MANAGED CARE - CAREOREGON,5204.0
13489,Legacy Good Samaritan Medical Center,885,-1,MS-DRG,Psychoses,MEDICAID MANAGED CARE - CAREOREGON,3009.0
13490,Legacy Good Samaritan Medical Center,894,-1,MS-DRG,"Alcohol, Drug Abuse Or Dependence, Left Ama",MEDICAID MANAGED CARE - CAREOREGON,6515.0
13491,Legacy Good Samaritan Medical Center,896,-1,MS-DRG,"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy With Mcc",MEDICAID MANAGED CARE - CAREOREGON,10998.0
13492,Legacy Good Samaritan Medical Center,897,-1,MS-DRG,"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy Without Mcc",MEDICAID MANAGED CARE - CAREOREGON,6524.0
13493,Legacy Good Samaritan Medical Center,908,-1,MS-DRG,Other O.R. Procedures For Injuries With Cc,MEDICAID MANAGED CARE - CAREOREGON,36610.0
13494,Legacy Good Samaritan Medical Center,915,-1,MS-DRG,Allergic Reactions With Mcc,MEDICAID MANAGED CARE - CAREOREGON,4608.0
13495,Legacy Good Samaritan Medical Center,917,-1,MS-DRG,Poisoning And Toxic Effects Of Drugs With Mcc,MEDICAID MANAGED CARE - CAREOREGON,7202.0
13496,Legacy Good Samaritan Medical Center,918,-1,MS-DRG,Poisoning And Toxic Effects Of Drugs Without Mcc,MEDICAID MANAGED CARE - CAREOREGON,5995.0
13497,Legacy Good Samaritan Medical Center,919,-1,MS-DRG,Complications Of Treatment With Mcc,MEDICAID MANAGED CARE - CAREOREGON,12683.0
13498,Legacy Good Samaritan Medical Center,920,-1,MS-DRG,Complications Of Treatment With Cc,MEDICAID MANAGED CARE - CAREOREGON,6766.0
13499,Legacy Good Samaritan Medical Center,922,-1,MS-DRG,"Other Injury, Poisoning And Toxic Effect Diagnoses With Mcc",MEDICAID MANAGED CARE - CAREOREGON,25150.0
13500,Legacy Good Samaritan Medical Center,947,-1,MS-DRG,Signs And Symptoms With Mcc,MEDICAID MANAGED CARE - CAREOREGON,4756.0
13501,Legacy Good Samaritan Medical Center,948,-1,MS-DRG,Signs And Symptoms Without Mcc,MEDICAID MANAGED CARE - CAREOREGON,7162.0
13502,Legacy Good Samaritan Medical Center,949,-1,MS-DRG,Aftercare With Cc/Mcc,MEDICAID MANAGED CARE - CAREOREGON,14583.0
13503,Legacy Good Samaritan Medical Center,964,-1,MS-DRG,Other Multiple Significant Trauma With Cc,MEDICAID MANAGED CARE - CAREOREGON,10791.0
13504,Legacy Good Samaritan Medical Center,969,-1,MS-DRG,Hiv With Extensive O.R. Procedures With Mcc,MEDICAID MANAGED CARE - CAREOREGON,86585.0
13505,Legacy Good Samaritan Medical Center,974,-1,MS-DRG,Hiv With Major Related Condition With Mcc,MEDICAID MANAGED CARE - CAREOREGON,12574.0
13506,Legacy Good Samaritan Medical Center,975,-1,MS-DRG,Hiv With Major Related Condition With Cc,MEDICAID MANAGED CARE - CAREOREGON,8186.0
13507,Legacy Good Samaritan Medical Center,976,-1,MS-DRG,Hiv With Major Related Condition Without Cc/Mcc,MEDICAID MANAGED CARE - CAREOREGON,8772.0
13508,Legacy Good Samaritan Medical Center,977,-1,MS-DRG,Hiv With Or Without Other Related Condition,MEDICAID MANAGED CARE - CAREOREGON,6398.0
13509,Legacy Good Samaritan Medical Center,981,-1,MS-DRG,Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc,MEDICAID MANAGED CARE - CAREOREGON,76469.0
13510,Legacy Good Samaritan Medical Center,982,-1,MS-DRG,Extensive O.R. Procedures Unrelated To Principal Diagnosis With Cc,MEDICAID MANAGED CARE - CAREOREGON,8645.0
13511,Legacy Good Samaritan Medical Center,983,-1,MS-DRG,Extensive O.R. Procedures Unrelated To Principal Diagnosis Without Cc/Mcc,MEDICAID MANAGED CARE - CAREOREGON,6208.0
13512,Legacy Good Samaritan Medical Center,987,-1,MS-DRG,Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc,MEDICAID MANAGED CARE - CAREOREGON,14701.0
13513,Legacy Good Samaritan Medical Center,003,-1,MS-DRG,"Ecmo Or Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck With Major",MEDICAID MANAGED CARE - PACIFICSOURCE,109977.0
13514,Legacy Good Samaritan Medical Center,004,-1,MS-DRG,"Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck Without Major O.R.",MEDICAID MANAGED CARE - PACIFICSOURCE,21363.0
13515,Legacy Good Samaritan Medical Center,012,-1,MS-DRG,"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Cc",MEDICAID MANAGED CARE - PACIFICSOURCE,49181.0
13516,Legacy Good Samaritan Medical Center,053,-1,MS-DRG,Spinal Disorders And Injuries Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,5901.0
13517,Legacy Good Samaritan Medical Center,054,-1,MS-DRG,Nervous System Neoplasms With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,4307.0
13518,Legacy Good Samaritan Medical Center,055,-1,MS-DRG,Nervous System Neoplasms Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,9897.0
13519,Legacy Good Samaritan Medical Center,056,-1,MS-DRG,Degenerative Nervous System Disorders With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,36765.0
13520,Legacy Good Samaritan Medical Center,057,-1,MS-DRG,Degenerative Nervous System Disorders Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,5265.0
13521,Legacy Good Samaritan Medical Center,064,-1,MS-DRG,Intracranial Hemorrhage Or Cerebral Infarction With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,25430.0
13522,Legacy Good Samaritan Medical Center,065,-1,MS-DRG,Intracranial Hemorrhage Or Cerebral Infarction With Cc Or Tpa In 24 Hours,MEDICAID MANAGED CARE - PACIFICSOURCE,11262.0
13523,Legacy Good Samaritan Medical Center,070,-1,MS-DRG,Nonspecific Cerebrovascular Disorders With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,17837.0
13524,Legacy Good Samaritan Medical Center,074,-1,MS-DRG,Cranial And Peripheral Nerve Disorders Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,11384.0
13525,Legacy Good Samaritan Medical Center,091,-1,MS-DRG,Other Disorders Of Nervous System With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,9929.0
13526,Legacy Good Samaritan Medical Center,093,-1,MS-DRG,Other Disorders Of Nervous System Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,3551.0
13527,Legacy Good Samaritan Medical Center,094,-1,MS-DRG,Bacterial And Tuberculous Infections Of Nervous System With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,10293.0
13528,Legacy Good Samaritan Medical Center,096,-1,MS-DRG,Bacterial And Tuberculous Infections Of Nervous System Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,24778.0
13529,Legacy Good Samaritan Medical Center,101,-1,MS-DRG,Seizures Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,5911.0
13530,Legacy Good Samaritan Medical Center,125,-1,MS-DRG,Other Disorders Of The Eye Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,16184.0
13531,Legacy Good Samaritan Medical Center,146,-1,MS-DRG,"Ear, Nose, Mouth And Throat Malignancy With Mcc",MEDICAID MANAGED CARE - PACIFICSOURCE,12403.0
13532,Legacy Good Samaritan Medical Center,175,-1,MS-DRG,Pulmonary Embolism With Mcc Or Acute Cor Pulmonale,MEDICAID MANAGED CARE - PACIFICSOURCE,5976.0
13533,Legacy Good Samaritan Medical Center,176,-1,MS-DRG,Pulmonary Embolism Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,5112.0
13534,Legacy Good Samaritan Medical Center,177,-1,MS-DRG,Respiratory Infections And Inflammations With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,6917.0
13535,Legacy Good Samaritan Medical Center,178,-1,MS-DRG,Respiratory Infections And Inflammations With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,3703.0
13536,Legacy Good Samaritan Medical Center,188,-1,MS-DRG,Pleural Effusion Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,3745.0
13537,Legacy Good Samaritan Medical Center,189,-1,MS-DRG,Pulmonary Edema And Respiratory Failure,MEDICAID MANAGED CARE - PACIFICSOURCE,7873.0
13538,Legacy Good Samaritan Medical Center,207,-1,MS-DRG,Respiratory System Diagnosis With Ventilator Support >96 Hours,MEDICAID MANAGED CARE - PACIFICSOURCE,52727.0
13539,Legacy Good Samaritan Medical Center,239,-1,MS-DRG,Amputation For Circulatory System Disorders Except Upper Limb And Toe With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,44779.0
13540,Legacy Good Samaritan Medical Center,246,-1,MS-DRG,Percutaneous Cardiovascular Procedures With Drug-Eluting Stent With Mcc Or 4+ Arteries Or Stents,MEDICAID MANAGED CARE - PACIFICSOURCE,13558.0
13541,Legacy Good Samaritan Medical Center,247,-1,MS-DRG,Percutaneous Cardiovascular Procedures With Drug-Eluting Stent Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,13123.0
13542,Legacy Good Samaritan Medical Center,254,-1,MS-DRG,Other Vascular Procedures Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,11256.0
13543,Legacy Good Samaritan Medical Center,256,-1,MS-DRG,Upper Limb And Toe Amputation For Circulatory System Disorders With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,12311.0
13544,Legacy Good Samaritan Medical Center,280,-1,MS-DRG,"Acute Myocardial Infarction, Discharged Alive With Mcc",MEDICAID MANAGED CARE - PACIFICSOURCE,14549.0
13545,Legacy Good Samaritan Medical Center,281,-1,MS-DRG,"Acute Myocardial Infarction, Discharged Alive With Cc",MEDICAID MANAGED CARE - PACIFICSOURCE,5405.0
13546,Legacy Good Samaritan Medical Center,282,-1,MS-DRG,"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc",MEDICAID MANAGED CARE - PACIFICSOURCE,4735.0
13547,Legacy Good Samaritan Medical Center,286,-1,MS-DRG,"Circulatory Disorders Except Ami, With Cardiac Catheterization With Mcc",MEDICAID MANAGED CARE - PACIFICSOURCE,18467.0
13548,Legacy Good Samaritan Medical Center,287,-1,MS-DRG,"Circulatory Disorders Except Ami, With Cardiac Catheterization Without Mcc",MEDICAID MANAGED CARE - PACIFICSOURCE,7564.0
13549,Legacy Good Samaritan Medical Center,291,-1,MS-DRG,Heart Failure And Shock With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,29185.0
13550,Legacy Good Samaritan Medical Center,300,-1,MS-DRG,Peripheral Vascular Disorders With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,5928.0
13551,Legacy Good Samaritan Medical Center,301,-1,MS-DRG,Peripheral Vascular Disorders Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,3425.0
13552,Legacy Good Samaritan Medical Center,305,-1,MS-DRG,Hypertension Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,4619.0
13553,Legacy Good Samaritan Medical Center,308,-1,MS-DRG,Cardiac Arrhythmia And Conduction Disorders With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,1405.0
13554,Legacy Good Samaritan Medical Center,309,-1,MS-DRG,Cardiac Arrhythmia And Conduction Disorders With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,4982.0
13555,Legacy Good Samaritan Medical Center,312,-1,MS-DRG,Syncope And Collapse,MEDICAID MANAGED CARE - PACIFICSOURCE,2049.0
13556,Legacy Good Samaritan Medical Center,329,-1,MS-DRG,Major Small And Large Bowel Procedures With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,18349.0
13557,Legacy Good Samaritan Medical Center,330,-1,MS-DRG,Major Small And Large Bowel Procedures With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,16407.0
13558,Legacy Good Samaritan Medical Center,331,-1,MS-DRG,Major Small And Large Bowel Procedures Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,9458.0
13559,Legacy Good Samaritan Medical Center,343,-1,MS-DRG,Appendectomy Without Complicated Principal Diagnosis Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,12943.0
13560,Legacy Good Samaritan Medical Center,355,-1,MS-DRG,Hernia Procedures Except Inguinal And Femoral Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,6708.0
13561,Legacy Good Samaritan Medical Center,368,-1,MS-DRG,Major Esophageal Disorders With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,8972.0
13562,Legacy Good Samaritan Medical Center,377,-1,MS-DRG,Gastrointestinal Hemorrhage With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,14108.0
13563,Legacy Good Samaritan Medical Center,378,-1,MS-DRG,Gastrointestinal Hemorrhage With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,11859.0
13564,Legacy Good Samaritan Medical Center,380,-1,MS-DRG,Complicated Peptic Ulcer With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,7427.0
13565,Legacy Good Samaritan Medical Center,385,-1,MS-DRG,Inflammatory Bowel Disease With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,5237.0
13566,Legacy Good Samaritan Medical Center,386,-1,MS-DRG,Inflammatory Bowel Disease With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,5961.0
13567,Legacy Good Samaritan Medical Center,389,-1,MS-DRG,Gastrointestinal Obstruction With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,9491.0
13568,Legacy Good Samaritan Medical Center,390,-1,MS-DRG,Gastrointestinal Obstruction Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,3784.0
13569,Legacy Good Samaritan Medical Center,392,-1,MS-DRG,"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders Without Mcc",MEDICAID MANAGED CARE - PACIFICSOURCE,5267.0
13570,Legacy Good Samaritan Medical Center,393,-1,MS-DRG,Other Digestive System Diagnoses With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,7340.0
13571,Legacy Good Samaritan Medical Center,394,-1,MS-DRG,Other Digestive System Diagnoses With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,4501.0
13572,Legacy Good Samaritan Medical Center,418,-1,MS-DRG,Laparoscopic Cholecystectomy Without C.D.E. With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,6996.0
13573,Legacy Good Samaritan Medical Center,432,-1,MS-DRG,Cirrhosis And Alcoholic Hepatitis With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,55057.0
13574,Legacy Good Samaritan Medical Center,433,-1,MS-DRG,Cirrhosis And Alcoholic Hepatitis With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,8808.0
13575,Legacy Good Samaritan Medical Center,439,-1,MS-DRG,Disorders Of Pancreas Except Malignancy With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,5556.0
13576,Legacy Good Samaritan Medical Center,441,-1,MS-DRG,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Mcc",MEDICAID MANAGED CARE - PACIFICSOURCE,17366.0
13577,Legacy Good Samaritan Medical Center,444,-1,MS-DRG,Disorders Of The Biliary Tract With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,19010.0
13578,Legacy Good Samaritan Medical Center,470,-1,MS-DRG,Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extremity Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,10752.0
13579,Legacy Good Samaritan Medical Center,474,-1,MS-DRG,Amputation For Musculoskeletal System And Connective Tissue Disorders With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,78519.0
13580,Legacy Good Samaritan Medical Center,475,-1,MS-DRG,Amputation For Musculoskeletal System And Connective Tissue Disorders With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,11985.0
13581,Legacy Good Samaritan Medical Center,545,-1,MS-DRG,Connective Tissue Disorders With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,18611.0
13582,Legacy Good Samaritan Medical Center,556,-1,MS-DRG,Signs And Symptoms Of Musculoskeletal System And Connective Tissue Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,4710.0
13583,Legacy Good Samaritan Medical Center,561,-1,MS-DRG,"Aftercare, Musculoskeletal System And Connective Tissue Without Cc/Mcc",MEDICAID MANAGED CARE - PACIFICSOURCE,7953.0
13584,Legacy Good Samaritan Medical Center,581,-1,MS-DRG,"Other Skin, Subcutaneous Tissue And Breast Procedures Without Cc/Mcc",MEDICAID MANAGED CARE - PACIFICSOURCE,9787.0
13585,Legacy Good Samaritan Medical Center,602,-1,MS-DRG,Cellulitis With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,11867.0
13586,Legacy Good Samaritan Medical Center,603,-1,MS-DRG,Cellulitis Without Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,7197.0
13587,Legacy Good Samaritan Medical Center,617,-1,MS-DRG,"Amputation Of Lower Limb For Endocrine, Nutritional And Metabolic Disorders With Cc",MEDICAID MANAGED CARE - PACIFICSOURCE,25235.0
13588,Legacy Good Samaritan Medical Center,619,-1,MS-DRG,O.R. Procedures For Obesity With Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,12025.0
13589,Legacy Good Samaritan Medical Center,620,-1,MS-DRG,O.R. Procedures For Obesity With Cc,MEDICAID MANAGED CARE - PACIFICSOURCE,11674.0
13590,Legacy Good Samaritan Medical Center,621,-1,MS-DRG,O.R. Procedures For Obesity Without Cc/Mcc,MEDICAID MANAGED CARE - PACIFICSOURCE,10128.0
