,hospital_id,row_id,line_type,description,rev_code,local code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,payer_category,payer_name,plan_name,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
13421,Legacy Good Samaritan Medical Center,13422,DRG,"Other Skin, Subcutaneous Tissue And Breast Procedures With Cc",,,,580,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,10134.0,,Capitation,,
13422,Legacy Good Samaritan Medical Center,13423,DRG,"Other Skin, Subcutaneous Tissue And Breast Procedures Without Cc/Mcc",,,,581,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,13736.0,,Capitation,,
13423,Legacy Good Samaritan Medical Center,13424,DRG,Malignant Breast Disorders With Mcc,,,,597,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,9261.0,,Capitation,,
13424,Legacy Good Samaritan Medical Center,13425,DRG,Malignant Breast Disorders With Cc,,,,598,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,7788.0,,Capitation,,
13425,Legacy Good Samaritan Medical Center,13426,DRG,Cellulitis With Mcc,,,,602,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,3089.0,,Capitation,,
13426,Legacy Good Samaritan Medical Center,13427,DRG,Cellulitis Without Mcc,,,,603,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,5978.0,,Capitation,,
13427,Legacy Good Samaritan Medical Center,13428,DRG,"Trauma To The Skin, Subcutaneous Tissue And Breast With Mcc",,,,604,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,8824.0,,Capitation,,
13428,Legacy Good Samaritan Medical Center,13429,DRG,"Amputation Of Lower Limb For Endocrine, Nutritional And Metabolic Disorders With Mcc",,,,616,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,31492.0,,Capitation,,
13429,Legacy Good Samaritan Medical Center,13430,DRG,"Amputation Of Lower Limb For Endocrine, Nutritional And Metabolic Disorders With Cc",,,,617,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,10789.0,,Capitation,,
13430,Legacy Good Samaritan Medical Center,13431,DRG,O.R. Procedures For Obesity With Cc,,,,620,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,9590.0,,Capitation,,
13431,Legacy Good Samaritan Medical Center,13432,DRG,O.R. Procedures For Obesity Without Cc/Mcc,,,,621,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,9184.0,,Capitation,,
13432,Legacy Good Samaritan Medical Center,13433,DRG,Diabetes With Mcc,,,,637,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,9740.0,,Capitation,,
13433,Legacy Good Samaritan Medical Center,13434,DRG,Diabetes With Cc,,,,638,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,3955.0,,Capitation,,
13434,Legacy Good Samaritan Medical Center,13435,DRG,Diabetes Without Cc/Mcc,,,,639,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,10001.0,,Capitation,,
13435,Legacy Good Samaritan Medical Center,13436,DRG,"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes With Mcc",,,,640,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,9447.0,,Capitation,,
13436,Legacy Good Samaritan Medical Center,13437,DRG,"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes Without Mcc",,,,641,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6802.0,,Capitation,,
13437,Legacy Good Samaritan Medical Center,13438,DRG,Endocrine Disorders With Mcc,,,,643,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,5239.0,,Capitation,,
13438,Legacy Good Samaritan Medical Center,13439,DRG,Kidney Transplant,,,,652,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,38029.0,,Capitation,,
13439,Legacy Good Samaritan Medical Center,13440,DRG,Kidney And Ureter Procedures For Neoplasm Without Cc/Mcc,,,,658,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6889.0,,Capitation,,
13440,Legacy Good Samaritan Medical Center,13441,DRG,Kidney And Ureter Procedures For Non-Neoplasm With Mcc,,,,659,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,23472.0,,Capitation,,
13441,Legacy Good Samaritan Medical Center,13442,DRG,Kidney And Ureter Procedures For Non-Neoplasm With Cc,,,,660,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,10568.0,,Capitation,,
13442,Legacy Good Samaritan Medical Center,13443,DRG,Transurethral Procedures With Cc,,,,669,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,8015.0,,Capitation,,
13443,Legacy Good Samaritan Medical Center,13444,DRG,Other Kidney And Urinary Tract Procedures With Mcc,,,,673,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,103113.0,,Capitation,,
13444,Legacy Good Samaritan Medical Center,13445,DRG,Renal Failure With Mcc,,,,682,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,22036.0,,Capitation,,
13445,Legacy Good Samaritan Medical Center,13446,DRG,Renal Failure With Cc,,,,683,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,9675.0,,Capitation,,
13446,Legacy Good Samaritan Medical Center,13447,DRG,Kidney And Urinary Tract Neoplasms With Mcc,,,,686,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,10093.0,,Capitation,,
13447,Legacy Good Samaritan Medical Center,13448,DRG,Kidney And Urinary Tract Infections Without Mcc,,,,690,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6326.0,,Capitation,,
13448,Legacy Good Samaritan Medical Center,13449,DRG,Urinary Stones With Mcc,,,,693,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6162.0,,Capitation,,
13449,Legacy Good Samaritan Medical Center,13450,DRG,Other Kidney And Urinary Tract Diagnoses With Mcc,,,,698,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6784.0,,Capitation,,
13450,Legacy Good Samaritan Medical Center,13451,DRG,Other Kidney And Urinary Tract Diagnoses With Cc,,,,699,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,8774.0,,Capitation,,
13451,Legacy Good Samaritan Medical Center,13452,DRG,Transurethral Prostatectomy With Cc/Mcc,,,,713,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,13134.0,,Capitation,,
13452,Legacy Good Samaritan Medical Center,13453,DRG,Other Male Reproductive System O.R. Procedures Except Malignancy With Cc/Mcc,,,,717,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,18483.0,,Capitation,,
13453,Legacy Good Samaritan Medical Center,13454,DRG,Other Male Reproductive System O.R. Procedures Except Malignancy Without Cc/Mcc,,,,718,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,10782.0,,Capitation,,
13454,Legacy Good Samaritan Medical Center,13455,DRG,Inflammation Of The Male Reproductive System Without Mcc,,,,728,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,3921.0,,Capitation,,
13455,Legacy Good Samaritan Medical Center,13456,DRG,Uterine And Adnexa Procedures For Ovarian Or Adnexal Malignancy With Cc,,,,737,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,11005.0,,Capitation,,
13456,Legacy Good Samaritan Medical Center,13457,DRG,Uterine And Adnexa Procedures For Non-Malignancy With Cc/Mcc,,,,742,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,5996.0,,Capitation,,
13457,Legacy Good Samaritan Medical Center,13458,DRG,"Infections, Female Reproductive System With Cc",,,,758,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,12149.0,,Capitation,,
13458,Legacy Good Samaritan Medical Center,13459,DRG,"Infections, Female Reproductive System Without Cc/Mcc",,,,759,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,2899.0,,Capitation,,
13459,Legacy Good Samaritan Medical Center,13460,DRG,Vaginal Delivery With O.R. Procedures Except Sterilization And/Or D&C,,,,768,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,2848.0,,Capitation,,
13460,Legacy Good Samaritan Medical Center,13461,DRG,Abortion Without D&C,,,,779,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,2533.0,,Capitation,,
13461,Legacy Good Samaritan Medical Center,13462,DRG,Cesarean Section With Sterilization With Cc,,,,784,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,7275.0,,Capitation,,
13462,Legacy Good Samaritan Medical Center,13463,DRG,Cesarean Section With Sterilization Without Cc/Mcc,,,,785,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,5104.0,,Capitation,,
13463,Legacy Good Samaritan Medical Center,13464,DRG,Cesarean Section Without Sterilization With Mcc,,,,786,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,12382.0,,Capitation,,
13464,Legacy Good Samaritan Medical Center,13465,DRG,Cesarean Section Without Sterilization With Cc,,,,787,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6304.0,,Capitation,,
13465,Legacy Good Samaritan Medical Center,13466,DRG,Cesarean Section Without Sterilization Without Cc/Mcc,,,,788,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,5878.0,,Capitation,,
13466,Legacy Good Samaritan Medical Center,13467,DRG,"Neonates, Died Or Transferred To Another Acute Care Facility",,,,789,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,1305.0,,Capitation,,
13467,Legacy Good Samaritan Medical Center,13468,DRG,Prematurity With Major Problems,,,,791,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,2402.0,,Capitation,,
13468,Legacy Good Samaritan Medical Center,13469,DRG,Prematurity Without Major Problems,,,,792,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,1705.0,,Capitation,,
13469,Legacy Good Samaritan Medical Center,13470,DRG,Full Term Neonate With Major Problems,,,,793,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,1683.0,,Capitation,,
13470,Legacy Good Samaritan Medical Center,13471,DRG,Neonate With Other Significant Problems,,,,794,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,1078.0,,Capitation,,
13471,Legacy Good Samaritan Medical Center,13472,DRG,Normal Newborn,,,,795,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,1004.0,,Capitation,,
13472,Legacy Good Samaritan Medical Center,13473,DRG,Vaginal Delivery With Sterilization And/Or D&C With Cc,,,,797,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6380.0,,Capitation,,
13473,Legacy Good Samaritan Medical Center,13474,DRG,Vaginal Delivery Without Sterilization Or D&C With Mcc,,,,805,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,3720.0,,Capitation,,
13474,Legacy Good Samaritan Medical Center,13475,DRG,Vaginal Delivery Without Sterilization Or D&C With Cc,,,,806,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,3353.0,,Capitation,,
13475,Legacy Good Samaritan Medical Center,13476,DRG,Vaginal Delivery Without Sterilization Or D&C Without Cc/Mcc,,,,807,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,2789.0,,Capitation,,
13476,Legacy Good Samaritan Medical Center,13477,DRG,Major Hematological And Immunological Diagnoses Except Sickle Cell Crisis And Coagulation Disorders ,,,,808,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6367.0,,Capitation,,
13477,Legacy Good Samaritan Medical Center,13478,DRG,Red Blood Cell Disorders With Mcc,,,,811,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,11447.0,,Capitation,,
13478,Legacy Good Samaritan Medical Center,13479,DRG,Other Antepartum Diagnoses Without O.R. Procedures With Mcc,,,,831,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,4287.0,,Capitation,,
13479,Legacy Good Samaritan Medical Center,13480,DRG,Other Antepartum Diagnoses Without O.R. Procedures With Cc,,,,832,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,2613.0,,Capitation,,
13480,Legacy Good Samaritan Medical Center,13481,DRG,Other Antepartum Diagnoses Without O.R. Procedures Without Cc/Mcc,,,,833,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,1666.0,,Capitation,,
13481,Legacy Good Samaritan Medical Center,13482,DRG,Chemotherapy Without Acute Leukemia As Secondary Diagnosis With Cc,,,,847,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,9864.0,,Capitation,,
13482,Legacy Good Samaritan Medical Center,13483,DRG,Infectious And Parasitic Diseases With O.R. Procedures With Mcc,,,,853,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,24556.0,,Capitation,,
13483,Legacy Good Samaritan Medical Center,13484,DRG,Infectious And Parasitic Diseases With O.R. Procedures With Cc,,,,854,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,11576.0,,Capitation,,
13484,Legacy Good Samaritan Medical Center,13485,DRG,Postoperative And Post-Traumatic Infections Without Mcc,,,,863,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,4447.0,,Capitation,,
13485,Legacy Good Samaritan Medical Center,13486,DRG,Septicemia Or Severe Sepsis With Mv >96 Hours,,,,870,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,44383.0,,Capitation,,
13486,Legacy Good Samaritan Medical Center,13487,DRG,Septicemia Or Severe Sepsis Without Mv >96 Hours With Mcc,,,,871,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,19382.0,,Capitation,,
13487,Legacy Good Samaritan Medical Center,13488,DRG,Septicemia Or Severe Sepsis Without Mv >96 Hours Without Mcc,,,,872,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,5841.0,,Capitation,,
13488,Legacy Good Samaritan Medical Center,13489,DRG,Acute Adjustment Reaction And Psychosocial Dysfunction,,,,880,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,5204.0,,Capitation,,
13489,Legacy Good Samaritan Medical Center,13490,DRG,Psychoses,,,,885,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,3009.0,,Capitation,,
13490,Legacy Good Samaritan Medical Center,13491,DRG,"Alcohol, Drug Abuse Or Dependence, Left Ama",,,,894,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6515.0,,Capitation,,
13491,Legacy Good Samaritan Medical Center,13492,DRG,"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy With Mcc",,,,896,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,10998.0,,Capitation,,
13492,Legacy Good Samaritan Medical Center,13493,DRG,"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy Without Mcc",,,,897,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6524.0,,Capitation,,
13493,Legacy Good Samaritan Medical Center,13494,DRG,Other O.R. Procedures For Injuries With Cc,,,,908,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,36610.0,,Capitation,,
13494,Legacy Good Samaritan Medical Center,13495,DRG,Allergic Reactions With Mcc,,,,915,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,4608.0,,Capitation,,
13495,Legacy Good Samaritan Medical Center,13496,DRG,Poisoning And Toxic Effects Of Drugs With Mcc,,,,917,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,7202.0,,Capitation,,
13496,Legacy Good Samaritan Medical Center,13497,DRG,Poisoning And Toxic Effects Of Drugs Without Mcc,,,,918,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,5995.0,,Capitation,,
13497,Legacy Good Samaritan Medical Center,13498,DRG,Complications Of Treatment With Mcc,,,,919,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,12683.0,,Capitation,,
13498,Legacy Good Samaritan Medical Center,13499,DRG,Complications Of Treatment With Cc,,,,920,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6766.0,,Capitation,,
13499,Legacy Good Samaritan Medical Center,13500,DRG,"Other Injury, Poisoning And Toxic Effect Diagnoses With Mcc",,,,922,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,25150.0,,Capitation,,
13500,Legacy Good Samaritan Medical Center,13501,DRG,Signs And Symptoms With Mcc,,,,947,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,4756.0,,Capitation,,
13501,Legacy Good Samaritan Medical Center,13502,DRG,Signs And Symptoms Without Mcc,,,,948,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,7162.0,,Capitation,,
13502,Legacy Good Samaritan Medical Center,13503,DRG,Aftercare With Cc/Mcc,,,,949,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,14583.0,,Capitation,,
13503,Legacy Good Samaritan Medical Center,13504,DRG,Other Multiple Significant Trauma With Cc,,,,964,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,10791.0,,Capitation,,
13504,Legacy Good Samaritan Medical Center,13505,DRG,Hiv With Extensive O.R. Procedures With Mcc,,,,969,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,86585.0,,Capitation,,
13505,Legacy Good Samaritan Medical Center,13506,DRG,Hiv With Major Related Condition With Mcc,,,,974,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,12574.0,,Capitation,,
13506,Legacy Good Samaritan Medical Center,13507,DRG,Hiv With Major Related Condition With Cc,,,,975,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,8186.0,,Capitation,,
13507,Legacy Good Samaritan Medical Center,13508,DRG,Hiv With Major Related Condition Without Cc/Mcc,,,,976,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,8772.0,,Capitation,,
13508,Legacy Good Samaritan Medical Center,13509,DRG,Hiv With Or Without Other Related Condition,,,,977,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6398.0,,Capitation,,
13509,Legacy Good Samaritan Medical Center,13510,DRG,Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc,,,,981,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,76469.0,,Capitation,,
13510,Legacy Good Samaritan Medical Center,13511,DRG,Extensive O.R. Procedures Unrelated To Principal Diagnosis With Cc,,,,982,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,8645.0,,Capitation,,
13511,Legacy Good Samaritan Medical Center,13512,DRG,Extensive O.R. Procedures Unrelated To Principal Diagnosis Without Cc/Mcc,,,,983,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,6208.0,,Capitation,,
13512,Legacy Good Samaritan Medical Center,13513,DRG,Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc,,,,987,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - CAREOREGON,,14701.0,,Capitation,,
13513,Legacy Good Samaritan Medical Center,13514,DRG,"Ecmo Or Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck With Major",,,,003,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,109977.0,,Capitation,,
13514,Legacy Good Samaritan Medical Center,13515,DRG,"Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck Without Major O.R.",,,,004,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,21363.0,,Capitation,,
13515,Legacy Good Samaritan Medical Center,13516,DRG,"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Cc",,,,012,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,49181.0,,Capitation,,
13516,Legacy Good Samaritan Medical Center,13517,DRG,Spinal Disorders And Injuries Without Cc/Mcc,,,,053,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,5901.0,,Capitation,,
13517,Legacy Good Samaritan Medical Center,13518,DRG,Nervous System Neoplasms With Mcc,,,,054,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,4307.0,,Capitation,,
13518,Legacy Good Samaritan Medical Center,13519,DRG,Nervous System Neoplasms Without Mcc,,,,055,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,9897.0,,Capitation,,
13519,Legacy Good Samaritan Medical Center,13520,DRG,Degenerative Nervous System Disorders With Mcc,,,,056,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,36765.0,,Capitation,,
13520,Legacy Good Samaritan Medical Center,13521,DRG,Degenerative Nervous System Disorders Without Mcc,,,,057,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,5265.0,,Capitation,,
13521,Legacy Good Samaritan Medical Center,13522,DRG,Intracranial Hemorrhage Or Cerebral Infarction With Mcc,,,,064,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,25430.0,,Capitation,,
13522,Legacy Good Samaritan Medical Center,13523,DRG,Intracranial Hemorrhage Or Cerebral Infarction With Cc Or Tpa In 24 Hours,,,,065,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,11262.0,,Capitation,,
13523,Legacy Good Samaritan Medical Center,13524,DRG,Nonspecific Cerebrovascular Disorders With Mcc,,,,070,,,,,,,,,,,,,facility,Inpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,17837.0,,Capitation,,
